,user_name,rating,date,content
105,Google 사용자,1,2020년 3월 14일,시골지역은 쓰지도 못하는 어플이에요 지역경계도 너무 좁구요.. 시골은 지역특성상 물건도 많이 없을뿐더러 지역한계가 있어서 두번째 다운받았지만 첫번째와 마찬가지로 사용도 못해봤네요.. 어짜피 웹거래인데 타지역제한은 왜두는건지 모르겠어요.. 컴퓨터로 검색해보니 전국단위로 검색이돼서 싸고 좋은 상품이 많이나오지만 그림의 떡 이더군요.. 아쉬움만 남기고 삭제합니다..
106,Google 사용자,4,2019년 9월 18일,당근마켓을 지인분들께 추천하고 있습니다. 1. 싸게 판 물건을 비싸게 재판매하는 사람은 신고 2회 이상 받으면 당근마켓에서 탈퇴 및 재가입을 못하게 막았으면 좋겠어요.(신고를 했었는데 여전히 판매중이신 분을 본 적 있어요ㅠ) 2. 하루에도 몇 번씩 앱을 들여다보는데 상품들을 보면서 내려가다보면 맨 위로 다시 올라가고 싶을때 불편해요. 타 어플리케이션에는 우측 하단에 맨 위로 올라가게 해주는 버튼이 있어 쇼핑을 편리하게 하는 기능이 있더라구요. 기능 추가 제안합니다.
107,강선규 (sadiim),4,2021년 5월 22일,"좋습니다. 하지만 데이터 속도 제한이 걸린 경우 체팅에 사용되는 글자의 데이터는 몇 Kbyte 되지도 않는데 바로바로 답장을 확인 할 수가 없을 정도로 느려지는게 불편 하네요, 그리고 중고거래 개시글을 작성 하기 위해서는 키보드와 마우스가 있어야 하는데 순전히 모바일 기기만 있는 것도 불편하기는 하네요, 삼성 덱스가 있기는 하지만 PC의 기능을 활용할 수 없다는 점이 아쉽습니다."
108,encia2306,4,2022년 4월 22일,"당근전화는 마이크 설정이 되어 있어야하는데 안해놓으심 받을수가 없나보더라고요, 그리고 상대방분이 채팅 글을 쓰지 않으시면 전 예약을 걸수가 없어서 전화를 할 수 없네요. 채팅 설정을 꺼두거나 잘 못보는 경우엔 채팅확인을 제대로 하질 못하시는 것 같고요. 암튼 빠른 거래가 이루어지면 당근이 더 활성화되고 발전될 것 같아서 다시 글 남겨봅니다."
109,문정배,3,2022년 9월 16일,잘 사용하고 있습니다 그런데 요즘들어 점점 광고성 글들이 계속적으로 재기재(특히 중고차량 광고)되는 짜증스러운 상황을 접하게 되네요 타사의 중고**도 광고성 글로 도배가 되어감에 따라 일반 소비자들이 애용을 안하는 상황인데 이곳도 그런 뉘앙스가 느껴지네요 지속적인 필터링을 통해서 초심의 당근마켓의 순수함을 잊지마시길....
110,단비찡,4,2021년 2월 2일,"다좋아요. 그런데 홈에서 자기가 체크해놓은 1. 카테고리 전체가 보이는데 하나의 카테고리만 골라볼수있는 기능이나 검색시 금액높은순, 가까운순, 최신순 등등 정렬기능이 따로 있었으면해요. 2. 거래후기 숨기기 기능이 있던데 못숨기게 했으면 해요. 대신 일방적인 악의적후기에는 대응 할수있게 댓글을 쓸 수 있도록 하면좋겠어요"
111,이아란,5,2021년 9월 15일,"중고거래 앱중에 제일 사용하기 편한 어플! 가장 큰장점은 주변동네로 거래를 안내하니까 내가 구매할수 있는 여력 선에서 중고품목을 보기 쉬움 구매자입장에서 거래수수료를 안떼서 좋음 나눔 기능도 좋음. 무료로 나눔해서 받을수 있고 나눔자 입장에선 필요없는 물건을 의미있게 버릴수 있어서 좋은것 같다 단점이 있다면 동네 주변이 아닌 지역에서라도 내가 원하는 중고 품목이 있는지는 알수가 없어서 조금 아쉽다 지금 사용 기능처럼으로 타지역도 구별해서 나눔, 구매 서비스를 제공해주면 더 좋을듯하다"
112,Google 사용자,3,2019년 2월 14일,"근처에서 중고거래 직거래를 할 수 있어 좋은데 기능 부분이 많이 업데이트 되어야 할 것 같아요. 1. 물품의 기본 스펙 적는 란 필수 (중량,용량,컬러,사이즈 등) 2. 거래 장소, 가능 시간대 명시란 필수 3. 에누리, 교환 등 가능 여부 표시란 필수 4. 일방적 거래 파기, 연락없이 약속 어길 시(잠수) 패널티 크게 부여. 내용 설명 아무리 써놔도 내용을 제대로 안 읽는 이용자가 많아요. 질문은 혼자 하겠지만 판매자는 최소 2명, 많으면 수십개의 톡을 받는데 수십건 거래하면서 써놓은 부분 질문하는 사람이 너무 많아서 스트레스 받아요. 특히 무나는 무나라고 약속 어기는 거 허다하고...패널티가 약한 탓이라고 생각해요. 가격 부분처럼 기본적으로 적는 란이 있음 좋겠어요. 이것도 앱에서 제안할 수 있는 부분 있음 좋겠네요."
113,NyangToRi,4,2022년 4월 20일,"당근마켓을 1년 가까이 사용해가는 사용자입니다! 1년 가까이 사용하면서 장단점이 확실히 느껴지는데 단점들은 고쳐주시거나 업데이트를 해주셨으면 합니다! 1. 가격대 상품만 골라보기 -찾는 물건이 있을때 원하는 가격대를 선택하게하여 그 가격대에 맞는 물건들을 검색해주는 기능을 추가해주세요! 가끔 찾던 물건을 찾아도 원하는 가격대가 아니라서 찝찝한 경향이 있습니다 2. 더 자세한 카테고리 -지금 나와있는 카테고리 [ex) 디지털기기, 남성패션/잡화, 가구/인테리어] 도 나쁘지 않지만, 더 자세한 카테고리를 추가해 주세요! 예를들면 디지털기기에서도 스마트폰, 노트북, 태블릿, 스마트밴드 및 스마트 워치 등등 으로 더 자세하게 물건을 찾을 수 았도록 해주세요. 브랜드를 선택하게 해주시는것도 괜찮을 것 같아요!! 3. 다크모드 사용기능 -저는 다크모드를 사용하고있지만 당근마켓에서는 다크모드를 지원하지 않아서 많이 불편합니다! 이 3가지들이 제가 느낀 최대 단점입니다 개선 부탁드려요!"
114,착한밍키,5,2021년 3월 10일,안녕하세요. 현재 갤럭시 노트20 유저입니다. 당근마켓을 이용하는 중 갑작스럽게 앱환경이 변화되었습니다 ㅜ 1. 채팅창에서 제가 작성할 때 작성화면의 화면이 거의 전체화면을 차지합니다. 글로는 표현이 잘 안 되어 안타깝습니다. 상대방의 챗글이 보이지 않고 오직 제가 글을 쓰는 창만 거대하게 보여 상당히 불편합니다. 이전에는 이런 현상이 없었습니다. 2. 활동알림과 키워드알림 창에서 키워드알림 확인을 위해 내릴 때 제멋대로 활동알림창으로 넘어가고 뚝뚝 끊기며 내려갑니다. 또한 역으로 올릴 때에는 한칸씩만 올라가거나 끊기며 올라갑니다. 활동알림창 역시 동일한 문제가 발생합니다. 위의 1번 현상은 얼마전부터 눈에 띄게 심해졌으며 2번 현상은 어제부터 발생했습니다. 핸드폰 다시 시작과 앱을 삭제하고 재설치 후에도 동일한 현상이 나타납니다.
115,EUNJI CHO,5,2021년 1월 7일,"잘쓰고 있는데 다음의 건의사항 드립니다. 1. 관심목록 > 거래완료 처리된 물품 일괄 삭제 가능하도록 하면 편리할듯 합니다. 2. 메인페이지 > 검색필터 적용 가능하도록 (정렬/가격범위/검색할동네범위) : 특정 물품 검색시에는 검색필터가 가능한데, 모든 실시간 물품이 다뜨는 메인 페이지에서는 검색필터 적용이 어렵네요~"
116,Google 사용자,4,2019년 10월 13일,아주좋은 어플입니다. 그런데 개선점하나 건의드립니다. 노트10으로 사용시 채팅창에서 글을 입력하기위에 자판을 활성화시키면 자판이 올라오는데 이때 위쪽 나머지화면들이 올라가지않고 그대로있어 내가입려하는 채팅이 실시간으로 보이지가 않고 가려져있어 불편합니다. 개선부탁드립니다.
117,Google 사용자,3,2018년 10월 3일,"제 폰이 LG V 20 폰이고, 최근 최신 운영체제로 업그레이드된 것으로 아는데, 그래서 그런지 당근이 제 휴대폰에 최적화되어 있지 않은 것같고 몇몇 중요한 버그가 있는 거 같습니다. 말로선 설명 드리긴 귀찮고 곤란하기도 해서 회사가 서울을 포함한 수도권에 위치하고 있다면 직접 방문해서 그런 내용을 말씀 드리고 제품에 대한 몇 가지 제안도 하고 싶습니다. 위와 같은 이유로 별 2개만 드렸습니다. 기본적으로는 아주 유용하고 발전 가능성이 커보이는 앱임에 틀림없습니다."
118,김조지,4,2020년 11월 28일,"너무 잘 쓰고 있는데요. 특정 키워드를 검색 - 마음에 드는 상품을 클릭하고 찜하기를 한 뒤, 다시 뒤로가기를 했을때 스크롤이 맨위로 올라가는 오류좀 고쳐주세요. 검색없이 할때는 이런 오류가 없었는데 특정 제품만 보려고 검색을 사용했더니 이런 오류가 있네요. (리뷰글을 쭉 보니 이 오류가 최근 나타나서 개선중에 계시는 것 같은데.. 빨리 잘 해결되었으면 좋겠네요.)"
119,Google 사용자,4,2019년 12월 12일,흥미있는 어플 개벌해주셔서 고맙습니다. 불편한 점이1. 우리동네로 검색해서 판매지역 검색이 좁다는 점입니다. 동보다 넓은 구단위나 시단위로 검색이 가능하도록 해주셨으면 합니다. (어플 검색속도 등을 감안하면 속도구단위가 괜찮지 싶습니다). 2. 거래른 하려고 할 때 내동네 인증을 하라고 나오는데 없앴으면 좋겠습니다. 굳이 같은 동네로 인증이유가 무엇인지요~. 3. 관심상품 등록기능이 있는것 같은데 어플에서는 안보이네요. 관심상품 등록은 어떻게 하는가요? 없으면 기능 추가 해주셨으면 좋겠습니다. 사업 번창하시길 바랍니다. 고맙습니다.
120,Yoo Lee,5,2020년 8월 3일,살림살이 팔아치우는 재미에 잘 쓰고 있어요 몇가지 개선됐음 하는 점들입니다! 1. 검색 결과를 정렬하는 조건이 더 다양해지면 좋을거 같아요 :) 2. 그리고 이건 당근마켓팀에서도 어떻게 하기 어려운 문제겠지만.. 멀리까지 나갔는데 잠수타는 사람들이 종종 있어요. 확실한 조치가 어렵다는게 아쉽네요
121,S9 Jnl,4,2021년 3월 26일,"👍⏹ ■ [기능제안] ●블랙 화면 모드(야간에 흰바탕이라 눈이 불편해요) 와 관심목록 검색(관심 체크한 목록을 스크롤로 찾기가 힘듬)의 기능을 꼭x100 추가해주세요 ... ● 또, 동네인증 지역을 2곳 에서 3곳 까지로 가능(집, 사무실, 자주가는 지역 등)하도록 1곳을 더 추가 했음 좋겠어요 ... 👎⏹ ■ [개선사항] ● 알림 부분(활동알림, 키워드알림)을 탭 터치(선택)시에만 볼수있게 해주세요 (상하로 터치하며 스크롤하는데, 의도치않게 자꾸만 다른 탭으로 슬라이딩되며 넘어가서 너무나 불편하고 화도 나요ㅜㅜ) ..."
122,띵야,3,2021년 5월 23일,"분명 좋은 점도 있지만, 중고의 특성상 막상 매매하러 가서 기대에 못 미치거나 하면 무르기도 뭣하고 그렇다고 이미 가격 합의 보고 와서 다시 협상하기도 뭣하고... 게다가 예의상 왠만하면 후기는 좋게 써 줄 수 밖에 없고...(아니면 상대도 나쁘게 쓸테니까...) 그렇게 이리저리 눈치 보다 보면 그냥 속 편하게 새 물건 사서 쓰자 싶어 점점 발걸음 안 하게 되고...ㅡ.ㅡ 앱 자체에서는 첫 화면과 동네생활 밖에 안 보게 됨. 메뉴 접근성에 획기적인 대안이 있어야 할 듯"
123,pudding stapler,1,2022년 2월 1일,"1. 예를 들어 ""카메라""를 검색합니다. 스크롤을 내립니다. 물건을 구경합니다. 뒤로가기를 누릅니다. 그럼 스크롤이 다시 맨 위로 올라가있습니다. (스크롤이 위로 올라가있다기 보다 ""카메라""를 검색해서 나오는 첫화면 같습니다) 2. ""카메라""에 대한 검색을 마치고 ""가방""을 검색합니다. 스크롤을 내립니다. 물건을 구경합니다. 뒤로가기를 누릅니다. 그럼 ""카메라"" 검색결과가 나옵니다. 1번과 2번 두가지 문제점 모두 검색 목록에서 물건을 터치해서 판매화면으로 들어간 뒤에 바로 뒤로가기를 누르면 일어나지 않는 문제입니다. 검색 결과에서 물건을 보려고 터치하고 바로 뒤로가기를 누르면 스크롤이 올라가있지도 않고 다시 검색한 것 같지도 않고 이전 검색결과가 나타나지도 않습니다. 하지만 물건을 구경하고 사진을 구경하다가 뒤로가기를 누르면 1번과 2번 같은 문제가 일어납니다 다른 리뷰에도 이런 사항들이 상세하게 적혀있는데도 불구하고 당근쪽에서는 자세히 써달라는 피드백 밖에 보이지 않네요"
124,Zack Kim,4,2022년 1월 31일,"저도 나름 너무 사용하기 힘들어서 말씀하신대로 데이터 삭제, 임시 파일 삭제, 앱 자체 삭제 재시작 후 다시 설치, 어플 내 임시 파일 삭제 등등 생각나고 할수있는거 다 해봤는데도 이러네요...ㅜㅜ 예전글: 엘지폰에서 사용시 검색을 해서 찾다가 뒤로 가기를 눌렀을 경우 검색창 맨위로 매번 다시 올라가는 초기화 되는 증상이 지속되고 있습니다. 예전에도 문제점을 올렸었는데 아직 수정이 안되고 있고 사용자 다른 사용자들도 똑같은 증상을 겪고 있다고 합니다. 엘지폰 사용자들이 많이 없어서 이슈가 안되는거 같은데 빠른 수정 부탁드릴게요 너무 불편합니다.."
125,JEY,4,2021년 8월 31일,거래상품을 볼때 높은가격순 혹은 낮은가격순으로 볼 수 있는 선택적기능이 있었으면 좋겠어요. 더 나아가 다른옵션들도 있었으면 좋겠어요. 예를들어 기기같은 경우는 얼마나 사용했는지에 따라 정렬이라던지 등등. 그리고 당근챗알림 아이콘이랑 키워드알림 아이콘 디자인이 구별되면 좋겠습니다~!!
126,Google 사용자,1,2019년 10월 21일,특정 제품을 사려는 사람들에겐 매우 비추천. 여러 중고장터 어플을 이용했지만 매물이 많아 좋지만 전국검색 또는 전국거래를 원하는 사람들이 여기 리뷰에 많이 보이는 것 같음. 사고 싶어도 지역이 달라 특정한 물건을 사지 못해 숱하게 고배를 마신 일이 한 두번이 아니다. 울산과 부산 접경지역은 가깝지만 도시가 다르다고 거래를 못하는 경우가 발생한다. 그리고 PC에서 검색시 동네이름이 제품 브랜드와 같을 때 검색시 불편하다. ex) 신일선풍기 > 신일동 선풍기. 개선바람.
127,JIU KIM,3,2021년 2월 2일,정말 잘 이용하는 중인데 저만 그런건지.. 키워드 알림은 정말 잘 오는데 사람들 메세지 알람이 너무 늦게 와요 20분전에 온 메세지가 이제야 알람이 울려서 확인하게ㅜ되고 시스템상 문제인가 싶은데 잘모르겠네뇨 전 갤럭시 플립 사용자입니다. 이거때문에 거래가 늦어지거나 문제가 발생한 경우가 몇번 있었어요 그랫다고 맨날 메세지 오나 확인할 수 있는것도 아닌데ㅠ 또 연결이 잘안되요.. 새로고침을 해도 뒤늦게 메세지가 온다든지.특히 저는 메세지관련 이슈가 많네요 이부분이 제발 개선되었으면 좋겠습니다 ( 물론 와이아이 혹은 데이터이 문제는 없어요 인터넷 문제는 아닌거같습니다)
128,김종곤,1,2021년 2월 21일,잘 사용하고 있습니다. 하지만 키워드알림은 요즘 제대로 작동이 안되는것 같습니다. 설정 어쩌구 공지되어있는대로 다 해도 키워드 알림은 제대로 울리지 않네요. 물론 몇개가 오기는 하지만 모두 한참전에(5분이 지나고 나서)야 울리다보니 이미 예약중이 되어있는경우가 허다합니다. 키워드 알림 설정해도 저한테 알림이 오는것이 있고 안오는 것이 있으니 믿을수가 없어 많이 불편하네요 초창기에는 알림 당근도 울리고 좋았는데 지금은 기능이 많아져서 그런지 광고가 늘어서 그런지 이용자수가 많아서 그런지 초창기보다 많이 불편해졋네요.
129,freesia_ j,4,2021년 4월 3일,잘 쓰고 있어요. 그런데 이번 업데이트 이후 물건을 검색하면 최근판매글이 엄청 아래에 있고 거래완료된 오래된 글들이 상단에 주루룩 노출됩니다. 그리고 검색어가 깐깐해진거같아요. 어떤 검색어를 입력하면 딱 그것만 검색되어 다시 조금씩 검색어를 추가변경해서 검색해야되네요. 그리고 이건 소소한건데 예약중 색상이 너무 덥고 텁텁해요. 전에 연두빛이 상큼했는데 아쉬워요. + 아래 리뷰보다 문의남깁니다 한 게시글당 한 판매자만 후기를 남기도록 변경되었나요? 그럼 진짜 불편할 거 같아요. 하나의게시글에 여러 물건 올리고 여러 판매자와 거래하기도 해서요. 이부분이 맞다면 다음 업데이트에서 수정이 필요할 것 같습니다.
130,박상욱,5,2020년 12월 26일,정말 죄송한데 다 만족하는데 혹시 다크모드 적용시켜주실 수 있으세요?? 복잡한 설정에 비해 빨리 적용시켜주실 수 있는 간단한 설정이니깐 한번 부탁드려요...!! 저도 앱 만져본 사람으로써 다크모드 적용시키기는 쉽더라고요 ㅠㅠ 당근마켓이 너무 밝아서 눈에 피로감도 있고 스마트폰에서 흰색 화면을 계속 지속시키는 것이 나중에 번인이 일어나는 문제가 될 수도 있어서 다크모드 한번 부탁드리겠습니다 !!
131,갓핑거,1,2021년 6월 3일,강제 업데이트 이후 검색이 똑바로 안됩니다. 그전에는 아무 문제없이 잘됐는데...검색을 하면 한번에 되지 않고 재차검색해야 결과가 나오며 그마저도 검색된 물품이 처음3개만 보이고 아래로 화면 스크롤이 안됩니다. 노트4 안드로이드 버전 6.0.1 입니다. 제일 중요한 기능이 안되니 답답하네요.
132,소현SOHYUN,4,2020년 12월 5일,"저렴한 가격으로 동네이웃끼리 믿고 거래 가능한 점 너무 좋아요. 다만 이용하면서 한가지 불편한 점이 있다면 필요한 물건을 검색해서 찾아 볼 때, 궁금한 상품을 눌러서 상품보고 그냥 뒤로가기 하면 화면이 봤던 상품쯤에 머물러 있어서 더 둘러볼 수가 있는데, 그냥 뒤로가기 하지 않고 하트를 눌러두고 뒤로 가면 스크롤이 맨 위로 올라가 버리네요ㅠㅠ 봤던 제품쯤에 멈춰있으면 아래로 내려가며 더 둘러볼텐데.. 그래서 다시 봤던 물건까지 쭉 내리고 다시 둘러보고 또 그러다 하트 누르면 어김없이 스크롤이 맨 위로 올라가 있어요. 검색해서 둘러보다 하트 누르고 뒤로 가도 맨 위가 아닌 둘러봤던 상품에 머물러있었으면 좋겠어요. 이 점 말고는 동네 이웃끼리 기분 좋은 거래를 할 수 있어서 너무 잘 사용하고 있는 어플입니다. 검색해서 볼 때 저런 불편함만 사라지면 더더 애용할 것 같아요!"
133,daerim Lee,5,2021년 3월 30일,아주 유용합니다. 다만 두가지 정도의 개선이 있으면 하는 개인적인 요망입니다. 첫째 내동네 설정을 세개까지 했으면 합니다. 둘째 타지역에 나와서 내가사는 동네에서 필요한 물품이 나왔을때 '채팅으로 거래하기'를 누르면 '동네 인증하기'가 되지 않아 거래가 불가하네요. 물론 내가 사는 동네로 가면 되겠지만 가는 동안 필요한 물품이 품절 되는 경우가 생기네요. 채팅으로 거래하기는 현재 있는 위치 상관 없이 거래가 되었으면 합니다.
134,백흑이다,1,2021년 1월 17일,제가 아래쪽에 살아서 그 주변 아래에서만 구매 할 수 있다는게 너무 아쉽고 불편하네요 겨우겨우 원하는 물품을 찾았는데 3시간 거리 위쪽에 있어서 살 수가 없네요.. 아예 채팅도 못하게 막고 주변에서만 찾는것도 좋지만 전체로 나오고 설정에서 주변에서만 찾기 이런기능이 생기면 너무 좋을것 같습니다 꼭 직접가서 거래하지 않아도 우편으로 할 수 있는데 아쉽고 속상하네요
135,곽민서,3,2021년 2월 4일,"이웃과 소통할 수 있고, 만나면서 따뜻한 마음을 느낄 수 있어 유용합니다 다 좋은데 요즘들어 네트워크가 안정해도 채팅 온것이 제대로 뜨지 않습니다... 때문에 채팅 확인이 늦어집니다... 채팅을 보낼 때도 마치 네트워크를 껐다가 켜서 못보냈던 채팅을 다시 보내는 것 처럼 한꺼번에 늦게 보내져서 제가 말하고자 하는게 명확하게 안보내지곤 합니다... 다른 리뷰들을 보니 저만의 문제가 아닌 것 같은데 꼭 개선해주셨으면 합니다"
136,복귀좀,5,2021년 8월 28일,"정말 잘 사용하고있습니다. 목표한 가격을 노리고 존버하면 성공하네요..ㅎㅎ 건의사항이 있습니다. 키워드알림을 등록해두면 그 단어가 포함된 모든물건이 알림이 오더라구요! 그래서 알림 제외 키워드도 있으면 좋겠습니다. 예를들면 벤치프레스를 원해서 [벤치]를 키워드로 등록했다면, [-빈치스] 를 또 등록해서 빈치스벤치 손가방은 알림이 오지 않도록 하는거죠. 이런거는 따로 이메일로 드려야하나요..?"
137,Google 사용자,2,2019년 5월 27일,가까운거리 타지역임에도 동네인증이 안되서 거래못하는 불편함이 있었지만 것까진 머... 전반적으로 좋은앱이긴 합니다만..요새 키워드 푸시알림들어오는데 사진까지들어오는걸로 바뀌어서 너무 불편합니다. 지금 들어오는 사진보다 전에 무엇이 올라왔는지만 알려주는정보가 좋았어요. 대빵만한 사진하나만 떡하니보이는데 사진을 다 제대로올리는것도아니고...또 키워드 푸시알림 여러개해놓으면 알림자주들어오는데 사진으로해서 용량만 음청먹고... 싫은사람은 사진없이 푸시알림만 받게 설정할수있도록 해주든가요..이전에 평가했음 별많이줬을텐데 바뀐게 너무 불편하네요. 아 그리고 개인상점에 공지사항게시 못하는 것도요...
138,김솔아,1,2020년 11월 21일,"왜 제 리뷰가 없어진건지.. 작성했던 리뷰에 아쉬운 점 추가하려고 수정버튼눌러 작성하고 있는데 플레이스토어앱이 재실행되더니 리뷰가 없어졌네요. 1. 찜한 게시물이 자동분류되면 좋겠습니다. 게시글 작성시 이름쓰면 자동으로 해당되는 카테고리가 떠서 선택가능하듯, 그러한 시스템을 이용해- 찜한 게시물이 카테고리에 자동수납되도록 했으면 해요. 오늘 찜한게 아니였으니까..라며 스크롤을 계속 내리는데 너무 오래걸려요. 2. 채팅리스트도 구분이 되었으면 합니다. 구매희망자(내가 올린 게시물을 사고 싶어 채팅시도한 구매희망자와의 채팅방) / '사고싶어'(타 판매자의 게시물에 내가 대화시도한 채팅방)으로 나누어 볼 수 있었으면 합니다. 3. 찜한 게시물, 채팅리스트 내에서 검색기능이 있으면 합니다. 많은 대화를 시도하고, 많은 게시물을 찜한 상황에서- 키워드를 검색하면 해당 키워드가 있는 채팅방이나 찜한 게시물을 볼 수 있었으면 합니다. 4. 동네정보랍시고 보이는 동네정보는 본다/안본다 선택가능"
139,미지(가글),5,2021년 6월 29일,늘 잘 사용 중입니다! 한 가지 불편했던 점은 이번에 업데이트를 하면서 알림음들이 초기화됐었던 모양이에요 제가 알림음을 당근음이 아닌 다른 것으로 해두었었는데 어느 날 보니 당근! 하고 알림이 오고 있었더군요.. 사무실이어서 꽤나 민망했더랬습니다 업데이트 시 알림음 설정은 그대로 유지되면 좋겠어요 늘 잘 사용 중입니다
140,임호성,2,2020년 11월 20일,앱 개발 취지는 좋으나 오류가 너무 심함 내 게시글이 타인에게 뜨지도않고 공유를 하여도 숨긴게시물이라 표기됨 숨기기능이 되어 있지않는데도 그럼.. 혹시나해서 여러번 다시올리거나 앱을 재설치하여도 이문제는 고쳐지지 않음 ... 처음엔 안그러더니 왜그런지 ... 아무튼 잘썼습니다 이만 다른앱을 이용해야할듯 합니다 저같은 한사람때문에 소수적인 오류를 고쳐주지도 않을것같고..
141,Google 사용자,5,2020년 3월 10일,안녕하세요! 항상 잘 쓰고 있고 매우 유용한 앱이라고 항상 생각합니다 이렇게 좋은 앱 만들어주셔서 정말 감사하구요! 20.03.10 정말 애용하는 최고의 어플인데 이번 업뎃으로 인해 맨밑의(가장 오래된) 판매품목을 끌어올리기 하였을 시 맨 위로 올라가는 이 기능 너무 불편합니다 !! 위에 많은 분들께서도 언급해주셨지만 저와같이 판매품목이 많은 사용자는 스크롤을 한참 내려야하기 때문에 스트레스받고 너무 힘드네요.. 많은 분들이 오래 사용하실 차세대 중고앱을 이끌 당근마켓으로써 이 기능만큼은 원래대로 끌어올리기해도 맨밑에 가만히 유지되는 걸로 돌려주셨으면 좋겠어요!! 감사합니다!
142,삐빠코이pipacoi (텅빈거리에서),3,2021년 2월 28일,"안녕하세요 평소에 스마트폰이나 태블릿을 무선키보드로 이용해서 타자를 많이 치는 편인데 당근마켓앱은 블루투스 키보드로 타이핑 시 안쳐지는 현상이 발생합니다. 검색내용에 블루투스 키보드로 ""당근""이라고 검색할려고 하면 ㄷ만 치면 입력이 안되는 현상이 있어 일일히 손으로 타자를 쳐야해서 많이 불편하네요 안드로이드이고 다수 핸드폰에서 동일 현상이 있음을 확인했습니다. 다음 업데이트 때 개선요청 드립니다."
143,dew,4,2021년 2월 17일,+그러니까 검색했을 때 기본값을 사용자 입맛대로 바꿀 수 있게 해달라는 요청입니다. 지금 바로 검색 시 기본값은 '정확순' 인데 저는 '최신순' 이 기본값이었으면 해요. 원하는 매물 있어서 계속 검색하는데 똑같은 매물만 계속 상위권에 랭크돼요. 검색할 때마다 번거롭게 최신순으로 검색해야 합니다. 알림도 제대로 안 와서 일일히 다 검색해야 하는데... + 대화시 에러현상이 빈번하게 발생합니다 + 알림이 제대로 오지않습니다
144,지케이도산서원,2,2022년 1월 25일,"점수(온도) 어렵게 올려놓으면, 거래안하면 너무 빨리 떨어뜨립니다. 개인이 무슨 물건을 수년,수십년 그리 많이 거래 할게 있겠습니까. 점수 쉽게 내리지 마세요. 그리고, 당근그지도 있고 물건 수거나 주워다 파는 사람도 많은 것 같습니다. 이런 사람들 온도 올리기 편한 구조 같습니다."
145,김에스더,4,2021년 4월 10일,이때까지 당근 어플 너무 잘 사용하고 있습니다. 근데 문제가 두개 있습니다. 꼭 봐주세요ㅠㅠ 끌어올리기 기능이 지난주부터 안돼요. 끌올하기 누르면 팅겨서 나가집니다.. 어플 지웠다 깔아봐도 계속 그래요ㅠㅠ 그리고 비즈프로필 관리 눌러도 팅겨요...며칠째 끌올 못하고 있는데 해결해주세요!ㅜㅜ
146,황인우,1,2021년 1월 6일,"답할 필요 없는 채팅 알림 안읽고 내버려두면 알림 다시오는거 아주아주 짜증나요 ========= ""읽지 않은 중요 알림 1개가 있습니다"" 라는 알림 끄는 기능 만들어달라는 얘기였습니다. 별로 어려운 기능도 아닌데 아무 내용도 없는거 굳이 켜서 다시 읽게 만드는게 사용상 불편합니다. 일시적으로는 저 기능을 이용해서 앱에 돌아오게 만들고 체류시간을 길게 만들진 몰라도 이용자 스트레스가 증가하면 결국 떠나게 돼 있습니다. 중고나라가 어쩌다 망했는지 생각해보시길"
147,점쟝,3,2021년 2월 3일,"기종: V30, 아이폰 7 (두 기종 다 같은 문제 발견) 최근 업데이트 후 검색을 하면 같은 화면만 새로고침 되네요... 재설치를 해도, 용량정리를 해도, 핸드폰을 껐다 켜도 이러네요. 스크롤을 내려도 자꾸 같은 물건만 나오니까 답답하고, 앱의 기능을 모두 사용할 수 없네요. 수정해주시면 감사하겠습니다."
148,땡땡,4,2022년 1월 25일,당근마켓 정말 잘 사용하고있습니다! 다만 아쉬운점은 메세지가 왔을때 알람이 울릴때도 있고 안울릴때도 있다는것입니다.. 알람설정도 어플&휴대폰설정 모두 켜놓았는데 그렇습니다.. 계속 안울리는것도 아니고 알람이 울릴때도 있고 안울릴때도 있는데ㅠ 이유를 모르겠네요..이것이 가장 불편합니다ㅠ
149,민영,4,2020년 12월 30일,"잘 사용하고 있습니다~ 가습기라는 물품을 검색했을때 최신순, 정확순으로 정렬할 수 있던데 가격부분에서 내림순, 높은순같은 정렬메뉴도 추가해주었으면 좋겠습니다~ 그리고 물품을 검색했을 때 총 몇개의 물품의 검색되었는지도 나타났으면 좋겠습니다 하염없이 스크롤내리다보니 가격비교면에서 힘든점이 있습니다 좋은 앱 감사합니다~"
150,yj h,1,2021년 5월 22일,"번개장터,당근마켓 둘다 사용중이고, 앱을 비교하면 번개장터가 안전페이사용,택배사이용 등 여러가지 측면에서 훨씬 더 이용하기가 편합니다. 당근마켓 최악의 단점은 내주변 내근처만 구매+판매+톡&문자 주고받을수가 있고 지역제한이 있어서 상당히 불편합니다! 또한 지역제한을 벗어나고자 개인폰번 게시(공개)를 해야만 하는 취약점이 있습니다.당근앱으로는 택배사 이용접수도 안되고 그렇네요.ㅠㅡㅠ"
151,MJ S74,4,2021년 2월 7일,필요한 물품 저렴하고 합리적인 가격으로 득템할 수 있어 무척 좋습니다!! 다만 요즘 들어서 상단에서 보았던 상품들이 스크롤을 내려가도 계속 반복적으로 나오고 있네요. 업데이트 후 원래 반복해서 나오는 건가요? 전에 몇 개 상품 페이지에 보여주고 스크롤 끝이 보였는데 이상하네요 ㅎㅎ
