,user_name,rating,date,content
108,권동현,1,2022년 2월 20일,물건 더 안사면 주문도 못하게 해서 과소비를 강제로 유도하는건 진짜 너무한거 아닙니까..; 이미 4개의상품으로 3만9천원인데 거기에 좀 더 사면 로켓프레스해주겠다고 구매를 진행해주지 않는건 대체 무슨 생각으로 그러시는겁니까? 로켓프래스든 배송빨리해주든 지금 저는 전혀 필요없다고요...참나.. 다음주에 오든 다다음주에 오든 물건을 조금만 사든 내가 감당하겠다는데 왜 그쪽이 안된다고 하냐고요. 아무리 찾아도 가격 안채우면 구매진행하는 버튼이 안보이네요. 너무 양아치아닙니까; 뭘 사는지는 구매자가 마음데로 해야지 판매자가 이래서 되겠습니까? 심지어 저 로켓배송회원입니다.
109,김재환,2,2022년 2월 19일,"완벽하다기보다는 쿠팡의 맞춤환경에 잘 만듦. 아직도 어두운 테마 없다는 것도 참 시대 착오적이거나 고집이 너무 센 꼰대 기질이 있어보임. 기업의 시작은 창의적이었을 지 몰라도, 지금은 확실히 고이고 썩었음. 발전이나 개선의지가 없을만큼 무뎌져버린 조직느낌이 남. 고객이 느낄 정도면, 내부 직원들은 말 다했지."
110,Google 사용자,2,2018년 10월 11일,왜 자기혼자 앱실행이 되는거죠? 몇번 그랬는데 잘못눌렸나 했거니 하고 넘겼는데.. 지문으로 잠금되있고 인터넷 창 닫으려고 목록확인하니 떡하니 쿠팡앱 실행중ㅡ.ㅡ 더구나 쿠팡앱은 앱폴더 안에 있어서 버튼을 잘못 눌렀다 할수도 없음. 그랬다면 타사 쇼핑앱들도 열려야함. 저만 그러는거 아닌거 같은데..자꾸 비정상적인 실행된다면 개선해야 맞지않나요?
111,Google 사용자,2,2018년 9월 26일,품절이면 바로바로 알려줘야지 주문한지 이틀뒤에 주문취소 해놓고 문자로 품절이라 주문취소다 띡 하나 보내놓으면 어쩌자는건지요...;;;선물용으로 물건 구매한건데 이런식으로 해버리니 기분이 확 상해버리네요;;; 심지어 품절이 아니라 가격이 올랐네요? 그래서 취소시킨건지..;;;
112,Google 사용자,5,2019년 6월 23일,전반적으로 만족합니다. 한두가지 개선되었으면 하는 것은 제품을 보호하기 위한 비닐포장재가 너무 과해서 쓰레기가 많이 나온다는 의견들이 좀 있습니다. 재생종이를 활용하면 좋지 않을까 생각됩니다. 다른 하나는 배송하는 쿠팡맨들이 물론 시간이 촉박해서 그렇다고 이해는 하지만 부재중 문앞에 두고 가랬다고 요청사항에 기재해놓았다고 집안에 있는데도 사전에 연락없이 문앞에 두고 가는 건 좀 개선되었으면 합니다. 적자를 넘어서 흑자로 넘어서는 쿠팡이 되길 기원합니다.
113,Google 사용자,4,2019년 6월 25일,딸아이가 앱을 깔아줬는데 사용방법이 어려운줄 알고 사용안 하고있다가 한번사용해보니 편하고 좋네요.. 다만 작은물건에 큰박스가 오는게 낭빈듯하네요~~~ 식품이나 향기나는물건들은 어떤상품이 더좋은지 잘 알수없어 쿠팡추천 상품들을 보고 구매해 봅니다..사용해보고 좋으면 추천상품 위주로 사용하려하니 좋은 물건 추천 바랍니다
114,-,1,2020년 8월 13일,"휴대폰을 켜면 쿠팡앱이 자동실행 됩니다. 이게 정상적인 광고 방법이라고 생각합니까? 인터넷에 검색해보니 저와 같은 사례가 몇 년 전부터 있었던 것 같아 더 질리네요. 의도치 않은 오류였다면 좀 해결하시고, 의도한 구매 유도 수단이었다면 방법 좀 바꾸세요. 정말 불쾌하고 기분 나쁩니다."
115,Google 사용자,2,2019년 8월 26일,"다달이 로켓배송 돈내고 이용하는게 아니라면 차라리 네XX를 이용해서 가격 비교하고 구매하는게 더 저렴하고 배송도 빨라요. 저는 가격이 좀 비싸도 로켓와우 땡운에 이용해요. 저번에 로켓배송 신청 안했더니 평균3,4일 배송이고.... 그리고 물건도 대부분이 쿠팡측에서 올리는거라 많이 없어서 가격비교하는게 어려워요. 차라리 네XX에서 타사이트들 가격비교 배송일자 확인하면서 구매하세요. 돈내고 로켓와우 이용해서 더 빨리 받고싶은게 아니라면 조금 비싸도 새벽이나 당일 받고싶다면 이용하는것도 좋지만 조금 더 저렴하게 비교하면서 구매하길 원한다면 네XX가 최고예요👍"
116,Google 사용자,2,2019년 6월 22일,"로켓배송이 정말 불편합니다. 제가 리뷰를 정말 거의 최초로 적는 것 같아요. 뭐 괜찮은 물건 보면 전부다 로켓배송.... 로켓배송을 선택으로 하시던가요. 로켓배송 필요도 없는데, 돈은 채워야 배송된다하고.. 물론 돈버는 기업입장에서는 하나라도 더 팔아먹고 싶겠지만 소비자 입장에서는 쓸데없는 소비하게 만드는 느낌이 강하게 듭니다. 물론 빨리 배송되면 좋겠죠...하지만 굳이 그거 아니어도 될 때 있거든요. 로켓배송 강제말고 선택할 수 있게 바꿔주세요."
117,유충근,3,2020년 9월 23일,"쿠팡 앱 편리하게 사용하고 있는 사용자 입니다. 도착예정일에 대한 시간 업데이트가 제대로 이뤄지지 않는부분 수정해주세요. 내부는 어떤지 모르겠지만, 결과적으로 오늘이 수요일인데 앱에서는 도착 예정일이 화요일로 되어있는건 문제가 있다고 생각합니다. 수정해주세요. 제 기기는 v30 , 안드9 입니다. 수고하세요."
118,Google 사용자,4,2019년 3월 4일,"나름 필요한걸 찾기위한 간편한 수단이지만, 페북에서 검색했었던 상품들이 나올 때에는 개인의 검색기록이 감시당하는 느낌이 들어서 무서울 때도 있습니다. 그렇지만 잘 사용하고 있습니다."
119,율쓰,3,2022년 10월 23일,언젠가부터 갑자기 폰 잠금해제 하면 자동으로 쿠팡이 상품검색되어진 상태로 켜집니다. 전혀 검색한적이 없는 제품이구요. 자동으로 앱이 켜져요. 한번씩 쿠팡을 켜도 이상한게 자동검색되어져 켜지구요. 왜그런거죠? 폴드3입니다.
120,aegh sef,5,2022년 10월 24일,"새벽박송,로켓배송 최고 로켓와우 신청하면 19,800원 채우지 않더라도 배송가능해서 좋고 동시에 쿠팡플레이 이용 가능해서 좋아용. 근데 어차피 요즘은 시리즈에서 2만원이상 구매시 10쿠키 주는거 때문에 2만원 이상 주문하지만요 ㅋㅋ 로켓와우 아니면 19,800원이상 사는게 불만이신 분들은 너무 양심리스 아니신지"
121,김태,3,2022년 10월 17일,자동실행 진짜 극혐이다...뭐만하면 자동으로 실행되는데 진짜 비호감에 거지같은 마케팅이라고 생각합니다. 물론 사용하지만요. 그럼에도 너무 짜증나서 남깁니다. 원치않을때도 자꾸 켜지는 어플..
122,박대원,4,2022년 9월 6일,갤럭시폴드 유저인데 단말회전에 따라서 앱이 회전이 안되네요. 특이한건 분할화면에서는 회전이 되는데 전체화면에서는 회전이 안됩니다. 차기 업데이트 때 반영해주시면 좀 더 사용이 편해질 것 같아요
123,오금철,1,2022년 9월 26일,"검색기능에서 단어 제외 기능이나 추가나 해주십쇼. 무센서 LED를 검색해도 센서달린 LED만 뜨는데, 이건 뭐 쇼핑하지 말라고 파업하는겁니까? 쿠팡고객센터 전화번호 찾기도 어렵고, 도착지를 집으로 해달라해도 멋대로 우체국으로 보내고.. 이게 뭐하자는건지.. 직장인이 우체국을 들락거릴 시간이 남아 도는줄 아십니까?"
124,Guinness John,1,2022년 9월 30일,상품 상세 설명을 보는데 스크롤을 해도 다시 원 위치로 가거나 아래로 스크롤 하는데 위로 스크롤이 되지 않나...인터넷 연결상태도 나쁘지 않은데 유난히 쿠팡앱에만 이렇네요 답답해서 사용 못 하겠어요
125,팔도,2,2022년 10월 9일,잘 쓰고 있었던 유저입니다 ㅠㅠ... 쿠팡에 물건은 넘치고 넘치는데 와우회원이 아니면 물량 1개론 절대 주문 불가능 하고요 광고도 원래.이렇게 많지 않았는데 너무 많아졋어요 이건 앱에 아니고 그냥 사이트 같아요ㅠㅠ. . 요즘 쿠팡 왜이러는지 정말 모루겠습니다..
126,박청명,1,2022년 10월 19일,정말 삭제 하고 싶네요. 광고 좀 적당히 하시길. 어쩌다가 광고 잘못 클릭하면 쿠팡앱 뜨면서 뒤로가기 해도 사라지지도 않고 열받아서 쓰고 싶지도 않아요.
127,oh danee,4,2022년 9월 4일,배송할때 상자랑 프레쉬백 선택을 좀더 확실하게 해주시면 안될까요? 저도 선택을 하지만 미처 선택을 못하고 구매하기로 바로가버리는 경우가 많은것같아요 가끔 아이스크림 하나 구매했는데 커다란 박스가 오거나 야채나 프레쉬 제품을 여러가지 구매했는데 박스가 6박스와서 당황스러웠네요...이 박스들 어떡함ㅠ 구매하기전에 프레쉬백 권유를 한번더 해주셨음 좋겠어요
128,나카에요,4,2022년 9월 21일,편리한데 쿠팡회원비 동의없이 3000=>5000원 인상했던것 정말 그땐 따져 묻고팠는데 2~3년정도 회원으로 있었기에 그냥 넘어갔고요 배송은 빠른것도 있고 일반인것도 있고 이것또한 좀 차별화또는 무의미한것.. 아닌가생각들어서 앞으로 회원비 동의없이 인상되면 쿠팡회원탈퇴생각중 가끔 타사 가격보다 비싼경우도 있긴함
129,Inhyeonism,2,2022년 8월 29일,"언제부턴가 앱을 실행하지 않아도 계속 앱이 켜지고 제품홍보페이지 같은곳으로 접속이 되어 있습니다. 평소에 종종 사용하고 있는데, 이러한 현상이 계속되니 어플을 삭제해야하나 고민이네요. 오류 확인 부탁드립니다"
130,이해리,3,2022년 8월 31일,좋은데요. 찜하기 기능 찜리스트 보기 하면 섹션을 나눠서 볼 수 있으면 좋겠어요. 본인이 찜해 놓은 몇 백개의 상품을 그냥 나열만 해서 보여주면 어떡합니까. 나중에 찾을수도 없어요. 불편해요. 사려다가도 화나서 안사요.
131,이서현,1,2022년 9월 4일,배송 느려서 문의 넣는데 답은 빨리 보내드린다는데 거의 2주 넘게 배송 정지 되있고 배송온건 거의 3주 다되가는 날이었는데 배송 상품은 박스가 완전 찌그러졌고 또 안쪽 상품도 부서져서옴 다시 교환하려고 하면 또 답을 안함.. 배송 시스템이 왜이럼? 로켓배송이 안되면 그 단어를 붙이지 말아야 하는거 아닌가?
132,"G,S Lee (과잉대응)",5,2022년 9월 16일,"편하고 싸면 상품이 쫌 좋지않을 때도 있고... 그렇죠... 배송되는 물품이 항상,언제나,맨날, 올때마다,늘~~~최고의 품질... 일수는 없다는 마음을 쪼끔만 가지면... 좋은어플🙋‍♂️👏"
133,맛탕,1,2022년 9월 13일,"분명 켠 적이 없는데, 어플이 켜져있고 어플에 궁금하지도 않은 상품이 검색되어있고...저는 관심도 없는 상품이 결제되고 집으로 배송까지 왔어요...이러려고 카드 등록해놓고 결제하고 했던 거 아닌데..로켓와우까지 매달 유료로 이용했는데, 좀 소름돋음.."
134,권은주,5,2022년 10월 17일,생활하는데 너무나도 편리하구 이제는 없어서는 안되는 꼭필요한 앱입니다~~ 좀더빨리 쿠팡을 알았더라면~~ 시간과 비용절감에 너무도 만족하구 고맙기까지해요~~ 발품팔지안아도 다양한 상품들을 가격.기능.품질 등등을 비교해가며 집에서 편하게 고를수있는게 너무도좋아요~~ 뭣보담두 가장좋은건 빠르게 집으로 배달되는게 넘넘 편해요~~ 물건을고를때 사용자 리뷰를 참고해도 도움이되고요~~ 동생이 쿠팡앱을 안하길래 무조건 해보라고 적극추천했더니 이제는 저보다 더좋아합니당~~ㅎㅎ 저는 갠적으론 지금까지는 특별한 불만이나 불편한 사항은없구요~~ 앞으로도 없을것같네요~~ 넘넘 좋아요 쿠퐝
135,하늘,1,2022년 8월 24일,옛날에 잘 썼는데 요즘 완전 쓰레기 됨.. 언제 주문했는지 다 나와있을건데 그럼 취소 사유는 왜 물어봐? 아직 받은 것도 아니고 이유야 뻔한데 놀리는 것도 아니고. 안 팔리는 것만 노출해 놓고 사자마자 가격 용량 똑같고 품질 훨씬 좋은 다른 거 보여주는 건 진짜 장난하자는 건가. 전에는 주문 준비중 시간만 엄청 길더니 이럴 때만 칼같이 보내고
136,hwi ram,1,2022년 8월 20일,s21 카드스캔 인식 안됨. 첫 카드 등록시 인식불가 - 사용자가 직접입력 - 다시 카드스캔 시도 - 어플 다운됨 카드를 등록하려고 시도할때마다 다운이 되는거 같은데 스캔버튼을 두번 누르는경우를 상정을 안했나봄
137,TAEGYUN KIM,2,2022년 8월 7일,코리안리거 경기 보려고 가입했는데 요금도 오른 쿠플을 이제는 더 이상 돈 내고 유지할 이유가 없네요~ 추가 요금을 옵션으로 넣어서라도 스포티비보다 낮은 가격으로 중계 협상을 성공한다면 다시 돌아오겠습니다.
138,성실,2,2022년 9월 23일,"쿠팡 1년? 사용후기? ㅡㅡ 쿠팡캐시 적립은 와우회원가입후 30일뿐인가봄 상품가격이 오르락내리락 구매했던 가격보다 오를때도 있고 내려갈때도 있고 가격이 너무 변동이 심하고 새벽배송 다음날오는건 좋긴한데 해외직구는 아직 사용해본적 없지만 쿠팡플레이도 처음엔 좋았지만 다 옛날 영화드라마고 그것도 귀찮아서 안보게되고 솔직하게 다 말해보면, 상품마다 동네 마트보다 가격이 싼 상품도 있고 비싼 상품도 있고 일일이 물건마다 가격 비교하는것도 싫고 귀찮아서 일단 새벽에 문앞까지 배송해준다는 점에서 급하거나 마트 못갈때 주문하는 정도. 요즘은 반품하게 될 일이 거의 없어서 와우회원혜택 별로 체감 못하는 중 😂"
139,김혜주,1,2022년 9월 20일,"제일 끔찍한 점 = 하나만 걸려라라면세 소비자를 매우 불편하게 하는 광고, 마케팅방식으로 앱 사용자 숫자 늘리기 하는 거. 어디 기사 보고 있으면 무조건 쿠팡으로 연결되고 나가려면 수도 없이 뒤로 가기 버튼을 눌러야함. 그냥 뭐 옛날에 있던 불법 사이트 광고랑 다를 게 없음. 멀쩡히 기사 보다가 클릭 잘못하면 그냥 이상한 사이트 수십개 뜨는 20년 전 광고 방식임 진짜 그렇게해서 쿠팡 들어가지면 너무 열받음 좀 정정당당하고 소비자지향적으로 뭘 좀 해봐라"
140,R HEA,1,2022년 10월 17일,장바구니 담거나 구매할때 로켓와우가 선택되어 있네요. 업데이트 할 때마다 왜케 구려지나요? 진짜 불편해요. 물건 하나 담을 때마다 굳이 로켓배송으로 다시 선택해야되요.
141,봉봉개굴,3,2022년 10월 20일,와우로켓도 너무편해서좋은뎅 가끔 반품상품 떠있음 그걸로 구매할때도많아요 근데 신발은 사이즈가 안적혀있는경우가 대부분이네요 사이즈맞으면 저렴하게 구매하고싶은데
142,YU:Hn,3,2022년 7월 31일,판매자에게 문의하는게 2~3년 전처럼 간편했으면 좋겠네요. AI가 먼저 반응하는지 제대로 들으려면 챗봇 상담해야하는 번거로움이 있고 아무리 모든 상품을 다 관리하는건 아니라해도 로켓 중에 입고가 너무 늦어지거나 불량이 먾은거도 자체 관리를 좀 해야 고객이 더 많아지지 않을까요?
143,hyunjin kim,1,2022년 9월 15일,"모바일 브라우저로 상품 볼때 앱 깔라고 권유, 납치 좀 작작 했으면. 내가 알아서 보고 필요하면 산다고. 왜 계속 어플을 깔라고 하냐. 뭔 물건을 볼수가 없네."
144,히즈,5,2022년 10월 23일,쿠팡 서비스 너무좋고 택배도 빨리와서 너무 좋습니다. 배송비 무료 서비스도 좋고 안전하게 물건이 배달이 되서 정말 편해요. 물건 품질도 좋고 배달 서비스도 너무 좋습니다.
145,김영준,1,2022년 10월 23일,"제 개인정보를 이용하여 가입도 쉽게되고 몇달간 다수의 거래가 이어져도 방치된채 재산피해만 입은것 같습니다. 다른 사람들이 혹은, 모르는 그룹들이 다량주문을 하고 결제..ㅜㅜ 신고를 해도 환불계좌까지 변경을 너무 쉽게 해주시는건 아닌가요? ㅜㅜ 쿠팡앱안내하시는 직원분들이 배송지변경,개인정보변경,결제문제해결같은 상담제공에 좀 더 신경써주셔서 타인접근결제나 로그인이 되지않게 개선방안이 필요해보입니다 ㅜㅜ편리하게 이용거래하도록 상담원이 돕는일보다도 '다른사람정보로 부정접근하여 큰피해를 입히고 손해를 끼치는일이 좀 더 심각한일인것 같습니다;;;"
146,이인자,1,2022년 10월 25일,"며칠 전부터 구매하기 눌러도 같은 화면만 나오는데 왜 그런거죠? 거래가 안돼서 문제입니다. 마지막 ""주문/결제"" 한데요."
147,이진우,5,2022년 8월 6일,지금은 익숙하지만 획기적인 시스템으로 많이감동했었고 고맙고 놀라웠습니다. 계속적인 발전을 기원합니다
148,Moonshine,2,2022년 8월 20일,스크롤 중에 터치 반응이 너무 민감해서 오인인식이 너무 자주 돼요. 일부러 이렇게 만든 건가요? 짜증이 치밀어서 1점을 주고 싶지만 양심상 2점을 드립니다.
149,윤영학,5,2022년 10월 11일,간편하고가격도저렴하며신속배송도되고취소싯환불도빨리되고상품도다양하며여러면에서도펴니하여서유일하게쿠팡만사요하고있어요.좋아요!
150,REi Smart,4,2022년 10월 4일,한번씩 배송이 안올때가 있는데 반품이나 문의시 왜 배송못받은거에 대한 옵션이 없는지 모르겠네요. 배송을 다른 도시로 보내서 완료했던데 반송시배송못받음에 대한 옵션을 넣어주세요
151,김강우,1,2022년 10월 11일,지금 갤럭시탭만 그러는 지는 모르겠지만 테블릿 화면에서 화면 회전이 되지 않습니다. 앱 오류 수정해주세요.
152,이슬,5,2022년 10월 14일,"싼 가격, 신속 배송! 교환시 선배송, 후수거. 수거는 느렸지만 선배송 신선합니다. 간편결제 및 쿠팡캐시 적립도 마음에 들어요."
153,Oh Hyuk,1,2022년 10월 3일,왜 쿠팡만 스크롤 할 때 터치가 작동하지? 스크롤 하는데 자꾸 터치가 되서 상품 상세화면으로 넘어간다. 광고 내용 보게하려고 일부러 이렇게 만든건가?
154,唯我獨尊,1,2022년 10월 4일,상품을 검색하는데 원하지 않게 터치되고 일일이 뒤로가기 해야되서 아주 불편함 한마디로 개 쓰레기입니다. 개선해 주세요
155,lawbl p,1,2022년 10월 12일,왜 계속 맴버쉽 가입해라고 하는지 원... 안하면 안되나요?? 그리고 장바구니에서 결제 하려고 하는데 장바구니에서 할려고 하면 로켓배송한다고 더 많이 넣으라고 하면서 결제 화면을 안보여주면 어떡합니까..... 그렇게 하실꺼면 그냥 결제 하기 칸이라도 만들어 주세요 제발.... 맨날 이것 때문에 힘들어요.......
156,한지훈,1,2022년 10월 19일,지연이 한두번이 아니고 추가요금이랑 로켓와우까지 쓰는데 계속지연됩니다 그러려고 추가요금까지 내는게 아닌데....
157,박규원,5,2022년 10월 16일,제품이 다양하고 배송 광장히 빠르고 가격좋고 자주 애용하고 있습니다.
158,김민석,1,2022년 10월 24일,업데이트도 엄청 자주 하면서 앱 접속 하면 업데이트 하라고 강제 알림 팝업 좀 안뜨게 하세요 너무 자주 뜨네요
159,Cat Sky,1,2022년 10월 7일,솔직히 앱은 좋은데 광고가 자꾸 앱 망치네 무슨 페북 광고 한번누르면 광고가 계속 떠요? 열등감에 박혀서 광고해서 지출올리려고 발악하는거 딱 보이는데 평판 광고 하나가 다 망쳐먹네요
